ride_id,driver_id,passenger_id,pickup_location,dropoff_location,ride_distance,ride_duration,ride_timestamp,fare_amount,payment_method
38514,115,202,Kamarhati,Ghaziabad,16.71,25,2022-09-09,2048.01,Credit Card
38515,146,225,Malegaon,Jalandhar,19.43,24,2023-06-06,459.67,Cash
38516,135,223,Bhimavaram,Shivpuri,10.39,7,2023-03-29,2845.15,Credit Card
38517,146,250,Shimoga,Nagaon,15.74,25,2023-05-04,891.77,Cash
38518,117,235,Dindigul,Nagercoil,11.30,38,2022-09-16,1022.88,Cash
38519,107,226,Satara,Thane,18.49,26,2023-04-10,2825.04,Cash
38520,136,244,Patna,Gandhinagar,3.18,53,2023-01-22,3019.49,Credit Card
38521,144,228,Mysore,Kumbakonam,15.99,44,2023-01-03,3073.12,Cash
38522,118,224,Maheshtala,Nangloi Jat,13.69,6,2023-06-24,2923.38,Cash
38523,106,239,Sagar,Serampore,18.71,9,2023-04-07,2796.73,Cash
38524,123,230,Alappuzha,Udaipur,6.78,46,2022-08-10,1521.29,Credit Card
38525,147,243,Bardhaman,Berhampur,19.04,19,2023-05-09,2361.65,Credit Card
38526,150,229,Tumkur,Burhanpur,10.41,56,2022-10-22,1885.59,Credit Card
38527,109,244,Erode,Loni,19.52,60,2023-02-03,1330.57,Cash
38528,140,227,Muzaffarpur,Madhyamgram,11.53,15,2022-11-03,2649.22,Credit Card
38529,107,215,Gurgaon,Etawah,15.02,36,2023-01-11,3175.94,Cash
38530,105,223,Moradabad,Ahmednagar,3.69,52,2023-03-02,2336.32,Cash
38531,114,233,Shimla,Loni,19.89,53,2023-03-01,2375.80,Cash
38532,142,250,Mangalore,Medininagar,18.16,53,2022-12-06,3414.34,Cash
38533,135,230,Berhampore,Guna,18.62,55,2022-11-27,2991.17,Credit Card
38534,128,201,Jaunpur,Unnao,12.63,42,2023-03-09,1818.55,Credit Card
38535,142,234,Jalgaon,Darbhanga,2.65,24,2023-06-30,930.50,Cash
38536,126,228,Durg,Amaravati,4.06,11,2022-10-18,2825.78,Cash
38537,121,213,Yamunanagar,Ajmer,15.51,35,2023-07-15,1078.76,Credit Card
38538,147,247,Ambala,North Dumdum,3.34,8,2023-06-11,478.29,Cash
38539,101,202,Ghaziabad,Rohtak,1.76,20,2023-02-17,1341.00,Cash
38540,121,245,Ratlam,Kota,12.66,49,2023-05-11,3030.66,Cash
38541,115,240,Jabalpur,Gwalior,10.65,22,2022-08-10,3313.76,Credit Card
38542,148,233,Bhusawal,Patiala,13.92,20,2023-05-11,965.52,Cash
38543,142,243,Navi Mumbai,Madurai,15.21,50,2022-10-05,2718.51,Credit Card
38544,136,207,Bhimavaram,Rewa,15.66,28,2023-07-24,473.82,Cash
38545,136,217,Bhavnagar,Noida,12.72,5,2023-07-13,2951.69,Credit Card
38546,107,206,Jalandhar,Rajkot,18.77,5,2023-04-15,3443.39,Credit Card
38547,131,235,Sri Ganganagar,Begusarai,7.15,31,2023-04-27,2725.96,Credit Card
38548,111,231,Dindigul,Bhagalpur,17.31,13,2022-09-16,2954.67,Cash
38549,105,223,Kanpur,Bhimavaram,16.23,56,2023-03-22,2886.13,Cash
38550,103,236,Siwan,Solapur,16.97,57,2023-04-15,2051.73,Credit Card
38551,150,229,Kollam,Vasai-Virar,2.43,17,2023-04-05,3282.47,Credit Card
38552,138,234,Begusarai,Kurnool,19.18,9,2023-04-29,433.59,Cash
38553,101,246,Coimbatore,Gangtok,13.24,12,2023-01-08,2401.13,Credit Card
38554,123,228,Erode,Bareilly,4.66,14,2022-12-12,452.96,Credit Card
38555,119,204,Howrah,Bhopal,11.93,24,2022-11-04,3130.49,Credit Card
38556,143,208,Warangal,Munger,17.35,25,2023-03-22,3027.68,Credit Card
38557,114,225,Eluru,Ludhiana,8.31,27,2023-07-05,727.12,Cash
38558,104,225,Medininagar,Vadodara,15.97,59,2023-04-12,2495.01,Credit Card
38559,121,246,Hajipur,Mau,4.02,12,2023-03-10,2898.05,Cash
38560,109,209,Singrauli,Siwan,8.95,39,2023-05-14,2424.23,Cash
38561,128,203,Motihari,South Dumdum,3.30,31,2023-03-02,707.75,Cash
38562,133,201,Bikaner,Gandhinagar,18.87,40,2022-10-16,1308.22,Credit Card
38563,135,244,Tirunelveli,Guntakal,14.45,43,2023-03-10,3428.49,Credit Card
38564,132,219,Muzaffarpur,Thiruvananthapuram,3.78,44,2023-07-07,1831.95,Cash
38565,144,212,Ahmednagar,Saharanpur,15.78,19,2022-11-08,3333.13,Cash
38566,110,231,Anand,Unnao,1.81,37,2023-03-29,529.70,Cash
38567,101,249,Aizawl,Bally,4.54,32,2023-06-09,1238.19,Credit Card
38568,115,210,Tenali,Nashik,12.51,22,2023-02-13,1925.08,Cash
38569,122,210,Eluru,Jalna,18.76,41,2022-11-18,803.11,Cash
38570,129,249,Bhiwandi,Anantapur,18.28,29,2023-02-04,3430.72,Cash
38571,112,230,Sagar,Buxar,11.86,19,2022-12-15,2959.14,Cash
38572,143,249,Tadipatri,Bathinda,10.99,25,2023-05-23,1559.29,Cash
38573,121,207,Haridwar,Giridih,17.98,46,2022-12-04,2631.34,Credit Card
38574,147,250,Satara,Ambarnath,12.28,5,2023-04-18,1814.08,Cash
38575,112,230,Ujjain,Akola,2.41,58,2023-02-26,3188.60,Cash
38576,128,213,Surat,Bikaner,13.69,6,2023-07-10,2854.10,Cash
38577,130,202,Malda,Jhansi,12.19,25,2023-01-05,2693.92,Cash
38578,120,225,Jhansi,Jalna,3.01,50,2022-09-13,1972.01,Cash
38579,111,211,Mysore,Indore,2.38,29,2023-02-22,1645.70,Credit Card
38580,121,208,Ghaziabad,Katni,1.56,22,2023-05-23,832.16,Credit Card
38581,143,230,Pudukkottai,Pondicherry,3.08,6,2023-02-18,2801.20,Credit Card
38582,112,243,Machilipatnam,Madhyamgram,9.02,25,2023-05-07,3158.05,Cash
38583,140,204,Pallavaram,Ambattur,12.23,19,2023-03-24,677.21,Credit Card
38584,115,239,Muzaffarnagar,Mumbai,5.38,59,2022-09-14,719.67,Credit Card
38585,132,239,Agartala,Nizamabad,18.22,53,2023-07-31,1674.01,Cash
38586,141,235,Sikar,Amravati,9.99,44,2023-07-19,2223.83,Credit Card
38587,139,203,Amravati,Motihari,7.23,8,2022-11-09,3679.55,Credit Card
38588,114,231,Sonipat,Phagwara,17.29,60,2023-05-08,2528.53,Credit Card
38589,125,243,Hubli–Dharwad,Jamnagar,2.03,53,2022-09-07,1110.80,Cash
38590,144,244,Jamnagar,Hospet,5.09,10,2023-06-02,1233.72,Cash
38591,121,226,Visakhapatnam,Ludhiana,1.68,43,2022-10-15,1462.43,Cash
38592,130,202,Dhule,Katihar,14.22,40,2023-01-21,1736.59,Credit Card
38593,143,228,Jodhpur,Tadipatri,9.81,37,2023-03-26,3673.60,Credit Card
38594,105,216,Nashik,Navi Mumbai,11.18,19,2022-12-13,1746.28,Credit Card
38595,108,205,Patna,Durg,18.99,30,2023-04-22,2844.41,Cash
38596,132,238,Vasai-Virar,Aligarh,5.27,16,2022-11-22,1016.93,Cash
38597,131,224,Munger,Yamunanagar,5.98,30,2022-12-28,884.31,Credit Card
38598,111,240,Deoghar,Raipur,10.49,27,2022-12-09,2113.57,Credit Card
38599,124,227,Baranagar,Burhanpur,18.99,22,2023-02-13,1916.88,Credit Card
38600,145,250,Ujjain,Patiala,2.60,40,2022-11-18,2822.80,Cash
38601,116,216,Bathinda,Ambattur,15.55,48,2023-08-05,1186.79,Cash
38602,117,228,Bilaspur,Madhyamgram,11.99,56,2023-05-16,2369.84,Cash
38603,134,226,Bhagalpur,Hindupur,11.75,25,2023-05-29,3374.85,Credit Card
38604,145,248,Jamnagar,Nanded,7.50,15,2023-07-20,438.06,Cash
38605,107,222,Ramgarh,Vijayawada,19.00,19,2023-06-04,3722.02,Credit Card
38606,138,243,Hajipur,Bharatpur,11.90,41,2023-06-14,1479.57,Credit Card
38607,117,213,Ongole,Korba,11.29,59,2022-11-01,2832.49,Credit Card
38608,137,228,Raurkela Industrial Township,Anantapur,16.96,18,2023-04-30,1895.28,Credit Card
38609,110,219,Kakinada,Guntur,16.83,10,2023-03-05,891.02,Credit Card
38610,107,210,Machilipatnam,Eluru,7.31,48,2022-11-06,1222.55,Cash
38611,145,214,Jalna,Udupi,11.42,55,2022-09-25,3719.04,Cash
38612,135,219,Bhind,Dhule,7.20,14,2023-05-07,2848.13,Cash
38613,128,220,Thane,Khammam,15.25,26,2023-05-22,1147.30,Cash
38614,119,212,Bijapur,Bardhaman,18.44,6,2023-05-23,476.05,Cash
38615,143,210,Ludhiana,Udaipur,19.58,15,2022-08-12,2223.08,Credit Card
38616,109,219,Meerut,Berhampore,14.25,52,2023-04-08,653.37,Cash
38617,147,212,Suryapet,Sikar,19.26,55,2023-03-16,3420.29,Credit Card
38618,103,245,Aligarh,Fatehpur,6.07,23,2023-01-24,2343.03,Credit Card
38619,148,220,Hindupur,Tumkur,6.51,48,2023-06-26,1409.54,Cash
38620,146,239,Secunderabad,Munger,3.19,37,2022-10-07,2790.03,Credit Card
38621,118,248,Bangalore,Morbi,10.96,24,2023-05-11,2738.62,Cash
38622,147,236,Alappuzha,Rajpur Sonarpur,13.17,19,2023-06-21,2538.22,Cash
38623,117,242,Navi Mumbai,Katihar,13.82,28,2022-10-08,554.28,Credit Card
38624,137,225,Udupi,Ratlam,18.11,32,2023-01-09,3687.75,Cash
38625,145,213,Jalgaon,Dhanbad,15.38,46,2023-05-10,1376.76,Credit Card
38626,130,234,Ramgarh,Medininagar,2.64,42,2023-06-15,3180.40,Credit Card
38627,128,247,Darbhanga,Vellore,7.48,24,2023-08-06,2380.28,Credit Card
38628,114,207,Pallavaram,Nagaon,11.31,22,2023-08-06,476.80,Credit Card
38629,126,224,Miryalaguda,New Delhi,18.81,34,2023-05-14,1946.68,Credit Card
38630,107,231,Uluberia,Mangalore,18.43,37,2022-12-16,3094.73,Cash
38631,104,234,Ajmer,Raichur,12.68,49,2023-02-06,2623.89,Credit Card
38632,140,225,Chittoor,Ahmedabad,2.98,11,2022-09-30,3098.46,Cash
38633,109,250,Berhampore,Berhampore,11.86,36,2023-05-27,1043.74,Credit Card
38634,118,245,Panchkula,Panipat,9.45,58,2023-04-18,3272.78,Cash
38635,105,249,Sirsa,Belgaum,15.63,14,2023-03-03,2722.23,Credit Card
38636,106,247,Pallavaram,Panihati,8.35,60,2023-05-20,1059.39,Cash
38637,111,214,Madhyamgram,Tezpur,18.76,31,2023-04-23,689.87,Credit Card
38638,131,245,Srinagar,Bellary,5.24,48,2022-10-09,1086.95,Credit Card
38639,140,219,Moradabad,Rourkela,9.23,55,2023-01-05,2921.14,Cash
38640,132,241,Bareilly,Machilipatnam,10.56,35,2022-12-18,1823.76,Cash
38641,113,204,Karawal Nagar,Mangalore,2.03,40,2023-08-01,3391.99,Credit Card
38642,125,239,Bharatpur,Naihati,19.92,46,2022-09-25,1060.13,Cash
38643,114,206,Patna,Solapur,17.12,13,2023-05-20,2181.36,Cash
38644,121,234,Morena,North Dumdum,9.76,30,2022-12-06,2058.43,Cash
38645,109,233,Kamarhati,Gwalior,3.48,44,2023-04-16,997.56,Credit Card
38646,106,242,Bhilai,Kamarhati,16.80,31,2023-03-13,2769.16,Credit Card
38647,140,236,Raipur,Siwan,4.09,7,2023-01-07,1436.36,Credit Card
38648,141,248,Burhanpur,Dehri,7.15,56,2023-03-04,3557.38,Cash
38649,121,235,Jammu,Guwahati,15.50,47,2022-12-30,2005.54,Credit Card
38650,117,216,Danapur,Thane,8.61,19,2023-06-28,1551.83,Cash
38651,148,239,Suryapet,Deoghar,4.60,46,2022-08-10,1386.44,Cash
38652,115,205,Gulbarga,Alappuzha,13.72,26,2023-02-08,3074.62,Credit Card
38653,134,204,Fatehpur,Kalyan-Dombivli,4.34,14,2022-09-26,427.63,Credit Card
38654,120,237,Mehsana,Chennai,2.90,51,2023-03-15,3432.96,Credit Card
38655,133,219,Amroha,Meerut,14.97,14,2023-05-01,654.11,Cash
38656,143,245,Unnao,Bidhannagar,7.36,48,2022-11-06,3289.92,Cash
38657,126,213,Begusarai,Jehanabad,12.73,27,2023-03-09,1577.17,Cash
38658,149,206,Kharagpur,Kanpur,15.35,30,2022-10-25,1129.42,Cash
38659,143,232,Ozhukarai,Patiala,17.61,13,2023-06-18,1145.07,Cash
38660,141,216,Patiala,Mirzapur,19.82,46,2023-06-13,2582.91,Cash
38661,125,238,Begusarai,Aizawl,8.78,23,2022-12-02,534.16,Cash
38662,102,222,Mumbai,Pallavaram,6.93,52,2022-12-12,2833.24,Cash
38663,147,218,Udupi,Bidar,14.68,46,2022-12-05,3517.14,Cash
38664,137,206,Noida,Ongole,3.34,22,2023-06-21,1353.67,Cash
38665,120,215,Bhalswa Jahangir Pur,Serampore,10.66,38,2023-05-17,1823.76,Credit Card
38666,104,204,Mumbai,Davanagere,3.63,16,2023-02-18,3558.12,Credit Card
38667,130,234,Amravati,Mysore,6.50,19,2022-12-12,1899.00,Cash
38668,105,213,Pimpri-Chinchwad,Tadipatri,14.93,20,2022-10-18,2608.99,Credit Card
38669,143,231,Avadi,Shimoga,1.90,59,2022-08-26,2725.96,Credit Card
38670,136,205,Eluru,Serampore,7.18,11,2023-06-02,2705.10,Credit Card
38671,134,209,Bangalore,Kharagpur,2.97,40,2022-11-23,1315.67,Credit Card
38672,114,229,Satara,Sambalpur,1.54,53,2023-04-10,1951.90,Cash
38673,128,214,Allahabad,Alappuzha,7.97,53,2023-01-01,1076.52,Credit Card
38674,143,236,Tenali,Bidhannagar,15.43,20,2023-03-15,1178.59,Cash
38675,146,212,Medininagar,Katni,19.59,6,2023-06-17,2179.87,Cash
38676,122,216,Patiala,Asansol,15.77,5,2023-04-09,3386.77,Credit Card
38677,138,224,Anantapuram,Shahjahanpur,16.49,36,2023-06-02,3447.12,Credit Card
38678,144,247,Tirupati,Thiruvananthapuram,9.93,50,2022-09-26,2930.83,Cash
38679,149,204,Bardhaman,Machilipatnam,3.94,60,2023-03-10,3541.73,Credit Card
38680,112,208,Indore,Chapra,19.16,15,2023-01-19,2966.59,Credit Card
38681,136,223,Gudivada,Raichur,6.90,47,2022-12-09,2967.34,Cash
38682,138,217,Gudivada,Thoothukudi,8.93,60,2023-07-24,2795.24,Cash
38683,103,201,Kurnool,Nagpur,4.21,52,2022-09-23,658.58,Credit Card
38684,147,229,Madurai,Siliguri,19.74,48,2023-05-16,1568.97,Credit Card
38685,110,231,Bilaspur,Thiruvananthapuram,18.97,49,2022-10-30,2736.38,Credit Card
38686,130,209,Navi Mumbai,Raebareli,15.57,30,2023-04-17,902.19,Cash
38687,140,213,Jhansi,Bhavnagar,18.31,51,2022-11-13,2846.64,Credit Card
38688,118,222,Pallavaram,Coimbatore,4.82,8,2022-12-08,2563.54,Credit Card
38689,120,240,Noida,Kharagpur,1.84,20,2022-11-29,3000.12,Credit Card
38690,139,216,Hazaribagh,Rourkela,2.86,12,2022-10-08,2639.53,Credit Card
38691,128,224,Tirunelveli,Miryalaguda,15.76,15,2023-04-01,1639.75,Credit Card
38692,136,212,Tenali,Secunderabad,8.06,48,2023-04-19,2848.88,Credit Card
38693,137,209,Salem,Jammu,10.53,30,2022-09-16,2254.37,Credit Card
38694,114,220,Baranagar,Srinagar,15.08,57,2023-03-03,3486.60,Cash
38695,110,234,Kochi,Tadipatri,14.55,49,2022-12-14,1115.27,Cash
38696,124,249,Shivpuri,Belgaum,6.67,37,2023-08-06,3651.99,Cash
38697,123,218,Nangloi Jat,Muzaffarnagar,2.91,26,2022-12-12,3250.44,Credit Card
38698,103,215,Medininagar,Machilipatnam,8.94,19,2023-02-20,2464.46,Cash
38699,150,221,Rajkot,Warangal,10.02,24,2022-11-11,382.19,Credit Card
38700,148,230,New Delhi,North Dumdum,15.67,23,2023-06-08,2661.14,Cash
38701,134,240,Cuttack,Tiruppur,7.02,40,2022-09-24,3390.49,Cash
38702,142,223,Giridih,Giridih,13.43,9,2022-10-02,1354.41,Cash
38703,146,222,Uluberia,Hospet,13.82,33,2023-04-16,3041.84,Credit Card
38704,135,244,Rajahmundry,Nashik,6.00,39,2023-07-12,3006.08,Credit Card
38705,131,212,Katni,Gandhinagar,14.17,33,2023-06-19,2467.44,Credit Card
38706,103,237,Bhiwani,Saharanpur,1.79,30,2022-09-01,1879.63,Cash
38707,145,204,Howrah,Kochi,3.78,30,2022-10-25,2368.36,Cash
38708,137,233,Durgapur,Kalyan-Dombivli,12.86,42,2023-07-13,440.30,Cash
38709,105,214,Saharsa,Gurgaon,14.69,37,2023-06-15,746.49,Cash
38710,145,235,Bhalswa Jahangir Pur,Begusarai,15.59,60,2023-02-22,3698.92,Cash
38711,103,233,Shivpuri,Dhule,10.85,15,2023-05-19,2816.10,Cash
38712,113,228,Purnia,Kochi,6.61,40,2022-10-31,1630.81,Credit Card
38713,127,227,Proddatur,Khammam,17.16,37,2022-08-13,1849.83,Credit Card
38714,128,238,Katni,Anantapuram,14.45,41,2023-03-04,468.61,Credit Card
38715,117,216,Bhatpara,Akola,2.53,52,2023-03-25,1326.10,Credit Card
38716,101,240,Narasaraopet,Khammam,6.53,21,2022-12-20,1805.13,Cash
38717,108,215,Ahmednagar,Phagwara,10.36,41,2023-04-04,3097.71,Cash
38718,139,219,Ujjain,Jalandhar,1.32,20,2023-05-05,1264.26,Cash
38719,104,218,Nagercoil,Anand,5.95,43,2023-05-25,2014.48,Credit Card
38720,142,248,Nizamabad,Orai,16.04,11,2022-12-01,606.43,Cash
38721,111,218,Gwalior,Coimbatore,3.24,24,2023-05-08,2030.87,Credit Card
38722,131,244,Bareilly,Sonipat,15.22,53,2023-06-22,1174.12,Credit Card
38723,119,236,Ambarnath,Vasai-Virar,12.72,36,2022-09-19,625.80,Credit Card
38724,104,226,Kumbakonam,Kavali,6.14,29,2023-03-30,972.23,Cash
38725,143,218,Thane,Jaipur,17.25,31,2023-01-18,2117.29,Cash
38726,117,227,Thiruvananthapuram,Kishanganj,5.88,25,2022-08-13,2967.34,Credit Card
38727,133,215,Vadodara,Bongaigaon,19.59,38,2022-12-24,983.40,Cash
38728,137,216,Dharmavaram,Tezpur,19.03,34,2023-05-08,2504.69,Credit Card
38729,133,218,Bally,Bardhaman,1.85,41,2023-05-12,2610.48,Credit Card
38730,135,214,Karaikudi,Tenali,6.30,13,2023-06-07,949.88,Cash
38731,138,245,Hospet,Warangal,10.10,38,2023-04-10,2181.36,Cash
38732,103,241,Amritsar,Hajipur,12.21,48,2022-10-04,3638.58,Cash
38733,124,209,Jorhat,Tenali,14.15,35,2023-01-02,2210.41,Credit Card
38734,135,246,Bhagalpur,Nadiad,4.78,44,2023-02-05,1203.17,Credit Card
38735,141,234,Nashik,Agartala,8.79,45,2023-04-04,486.49,Cash
38736,133,249,Thane,Kochi,3.15,42,2022-12-25,679.44,Credit Card
38737,121,243,Shahjahanpur,Solapur,15.62,13,2023-04-02,863.46,Cash
38738,110,247,Panipat,Ballia,10.36,44,2023-04-08,2885.38,Credit Card
38739,139,224,Sambalpur,Ozhukarai,6.06,44,2023-08-04,906.66,Credit Card
38740,112,216,Dhule,Siliguri,13.55,5,2022-12-01,715.20,Credit Card
38741,119,214,Sikar,Kishanganj,18.33,7,2022-10-12,3237.03,Cash
38742,121,231,Ulhasnagar,Khammam,3.31,50,2023-07-10,2346.75,Credit Card
38743,136,240,Sambhal,Mirzapur,16.38,49,2022-09-25,2002.56,Credit Card
38744,122,233,Imphal,Nanded,10.97,49,2022-12-15,2717.01,Cash
38745,147,247,Nagaon,Sangli-Miraj & Kupwad,4.59,15,2023-06-09,1548.86,Cash
38746,102,211,Unnao,Sikar,16.81,6,2022-11-03,1621.87,Cash
38747,139,239,Narasaraopet,Uluberia,18.04,45,2022-09-04,3080.58,Credit Card
38748,133,241,Kamarhati,Bhusawal,4.88,35,2022-11-02,2182.85,Credit Card
38749,114,216,Gudivada,Orai,12.85,25,2023-06-05,2248.41,Cash
38750,142,215,Motihari,Farrukhabad,9.36,9,2022-08-31,2245.43,Credit Card
38751,119,202,Berhampur,Amravati,1.73,10,2022-11-11,2336.32,Cash
38752,140,248,Gopalpur,Bhind,15.85,35,2022-12-07,1735.85,Cash
38753,114,203,Purnia,Bulandshahr,15.96,38,2023-08-01,2621.65,Cash
38754,147,226,Pimpri-Chinchwad,Bareilly,13.20,9,2023-07-30,1910.18,Cash
38755,137,223,Bhatpara,Ramgarh,3.81,33,2023-03-15,3166.99,Credit Card
38756,106,232,Ballia,Kurnool,3.27,29,2023-07-11,2543.43,Cash
38757,109,248,Bidhannagar,Bardhaman,13.42,16,2022-08-12,3702.65,Cash
38758,135,246,Siliguri,Berhampore,2.12,46,2022-11-06,373.25,Cash
38759,104,225,Yamunanagar,Ramgarh,13.09,60,2023-08-04,2393.69,Cash
38760,125,224,Etawah,Akola,5.11,12,2023-03-16,3331.64,Credit Card
38761,138,223,Bally,Morbi,2.78,23,2022-12-22,2667.10,Cash
38762,112,238,Nangloi Jat,Chandigarh,13.60,17,2023-04-09,1461.69,Credit Card
38763,116,206,Tenali,Jodhpur,14.92,32,2023-06-27,2937.53,Cash
38764,143,232,Bhagalpur,Jaunpur,4.76,51,2022-12-03,1354.41,Credit Card
38765,150,206,Indore,Uluberia,1.89,52,2023-01-17,811.31,Cash
38766,149,204,Mumbai,Akola,18.89,24,2023-06-03,1402.83,Credit Card
38767,112,220,Singrauli,Tezpur,15.08,54,2022-08-23,1898.26,Credit Card
38768,106,240,Gwalior,Srikakulam,8.38,23,2023-02-18,379.95,Credit Card
38769,128,202,Mathura,Silchar,19.83,9,2023-01-13,2357.18,Cash
38770,138,213,Coimbatore,Jehanabad,2.28,21,2023-08-05,3505.97,Credit Card
38771,116,217,Bulandshahr,Mysore,19.91,9,2023-04-16,2772.89,Credit Card
38772,105,231,Salem,Raiganj,1.09,52,2023-05-12,510.32,Cash
38773,121,215,Jaipur,Pali,16.26,33,2022-10-07,2598.56,Credit Card
38774,143,214,Udupi,Gudivada,19.23,39,2023-01-26,1545.88,Cash
38775,142,231,Kochi,Saharanpur,2.82,60,2023-03-26,2960.63,Cash
38776,125,240,Howrah,Ratlam,7.43,5,2023-07-16,3406.88,Cash
38777,105,225,Tadipatri,Shahjahanpur,13.24,47,2022-09-23,2726.70,Cash
38778,148,230,Siliguri,Madurai,10.46,18,2023-03-15,395.59,Cash
38779,142,213,Miryalaguda,Aurangabad,10.55,36,2023-02-06,1279.17,Cash
38780,147,239,Fatehpur,Unnao,10.46,23,2023-01-24,3329.40,Credit Card
38781,115,241,Bhind,Davanagere,5.35,18,2023-02-12,3210.21,Credit Card
38782,121,204,Ongole,Khammam,17.37,18,2023-04-04,544.60,Credit Card
38783,116,230,Asansol,Surat,18.74,16,2022-12-19,2142.62,Cash
38784,118,214,Aurangabad,Dehri,9.30,29,2023-01-12,3467.23,Credit Card
38785,128,221,Bhalswa Jahangir Pur,Amaravati,17.08,47,2022-09-10,2199.24,Cash
38786,121,243,Guntakal,Tenali,14.12,48,2023-01-30,3118.57,Cash
38787,146,204,Begusarai,Akola,7.56,55,2023-04-03,383.68,Cash
38788,126,203,Srikakulam,Dehradun,3.77,60,2023-05-28,875.38,Credit Card
38789,133,229,Avadi,Tiruvottiyur,16.91,15,2022-08-28,3706.38,Credit Card
38790,145,233,Ranchi,Bardhaman,3.11,60,2022-11-12,785.23,Credit Card
38791,119,219,Anand,Haridwar,18.00,37,2022-12-09,2521.83,Credit Card
38792,144,209,Ghaziabad,Nadiad,1.25,29,2022-09-24,915.60,Cash
38793,105,224,Mira-Bhayandar,Rohtak,2.20,40,2023-06-17,1256.82,Credit Card
38794,133,220,Gaya,Karnal,10.74,25,2023-05-11,449.24,Cash
38795,135,206,Ghaziabad,Nizamabad,11.56,46,2023-01-12,971.48,Cash
38796,131,244,Hazaribagh,Rajkot,5.07,60,2022-09-27,2598.56,Cash
38797,126,206,Kakinada,Vijayanagaram,3.21,12,2023-05-11,2261.82,Cash
38798,105,225,Kurnool,Panihati,7.58,48,2022-09-30,3202.01,Credit Card
38799,102,220,Katihar,Saharsa,2.31,41,2023-07-14,2393.69,Cash
38800,104,250,Ludhiana,Thanjavur,18.06,55,2023-04-23,2185.09,Credit Card
38801,127,224,Bhimavaram,Bally,1.85,29,2023-05-18,2426.47,Credit Card
38802,143,212,Vellore,Sambalpur,1.37,56,2023-01-01,3635.60,Credit Card
38803,135,225,Vadodara,Guntur,11.24,19,2023-03-20,2333.34,Credit Card
38804,128,225,Gudivada,Satara,1.01,22,2023-03-25,1615.91,Cash
38805,103,234,Panipat,Nanded,9.71,10,2023-05-27,1113.03,Credit Card
38806,116,208,Patna,Madurai,13.23,15,2023-02-08,3413.59,Cash
38807,128,222,Kamarhati,Amritsar,7.05,12,2023-07-30,1061.62,Cash
38808,108,212,Thoothukudi,Khammam,13.39,60,2023-01-06,1366.33,Cash
38809,102,206,Ranchi,Bardhaman,15.34,30,2023-04-27,804.60,Credit Card
38810,101,241,Durg,Tirupati,5.99,41,2023-03-30,844.09,Cash
38811,133,202,Dharmavaram,Singrauli,4.39,24,2022-09-06,622.82,Credit Card
38812,131,202,Dehri,Bangalore,16.85,17,2022-10-31,3511.93,Credit Card
38813,131,246,Gwalior,Howrah,14.27,50,2022-08-28,2625.38,Credit Card
38814,109,237,Tirupati,Sultan Pur Majra,8.17,33,2023-03-25,951.37,Credit Card
38815,106,224,Vijayanagaram,Hospet,3.80,57,2022-08-16,3275.76,Cash
38816,117,225,Hindupur,Bhatpara,7.36,8,2023-07-20,3023.21,Cash
38817,124,243,Adoni,Saharanpur,10.33,28,2023-02-16,2231.28,Cash
38818,109,249,Vadodara,Jamnagar,4.61,30,2023-07-02,3153.59,Credit Card
38819,127,218,Agartala,Jaunpur,9.29,57,2022-08-25,970.73,Credit Card
38820,122,201,Haldia,Mehsana,6.90,45,2022-10-01,666.77,Credit Card
38821,141,207,Loni,Kottayam,1.74,21,2023-02-23,2325.89,Cash
38822,145,243,Cuttack,Chandigarh,15.47,22,2023-05-29,2476.38,Cash
38823,101,210,Akola,Sagar,18.79,32,2023-06-07,1444.56,Cash
38824,128,201,Bhiwandi,Nashik,5.53,50,2023-03-13,1022.88,Credit Card
38825,126,229,Pimpri-Chinchwad,Singrauli,3.87,42,2022-10-15,745.75,Cash
38826,104,221,Raurkela Industrial Township,Tirupati,2.37,22,2022-12-23,2369.84,Credit Card
38827,123,236,Noida,Guna,9.97,40,2022-09-07,1446.79,Credit Card
38828,109,235,Ongole,Madurai,3.75,54,2023-07-29,1573.44,Credit Card
38829,107,241,Hubli–Dharwad,Bhalswa Jahangir Pur,6.73,53,2023-04-30,3611.76,Cash
38830,119,230,Anand,Alwar,5.99,26,2022-11-28,2806.41,Credit Card
38831,127,239,Chittoor,Alappuzha,19.56,55,2023-06-17,785.98,Credit Card
38832,113,236,Bettiah,Hyderabad,7.01,39,2022-11-20,1935.51,Cash
38833,138,204,Bathinda,Jamalpur,4.05,50,2022-12-20,795.66,Cash
38834,142,233,Varanasi,Orai,9.33,27,2022-10-12,2227.55,Credit Card
38835,102,228,Thane,Motihari,2.50,33,2023-06-25,1139.11,Credit Card
38836,121,235,Kottayam,Chandigarh,7.14,41,2023-01-14,3094.73,Cash
38837,136,243,Hapur,Ambattur,16.30,39,2023-01-13,2314.72,Cash
38838,107,213,Kharagpur,Hubli–Dharwad,16.61,45,2023-02-10,1906.45,Credit Card
38839,114,202,Panipat,Pimpri-Chinchwad,12.40,26,2023-05-14,952.85,Cash
38840,125,207,Bilaspur,Vasai-Virar,10.24,36,2022-11-27,2375.80,Cash
38841,101,248,Ratlam,Chittoor,16.26,53,2022-08-27,2161.99,Credit Card
38842,115,221,Kamarhati,Loni,13.18,9,2023-06-01,2321.42,Credit Card
